car,score,content
2026 메르세데스-벤츠 AMG GLE 쿠페,,전반적으로 가성비갑 좋은 차입니다..... .................
2026 메르세데스-벤츠 AMG GLE 쿠페,,패밀리카로 아주 이상적이라고 생각함. 고급스러운 외관과 닐내 인테리어 편안한 승차감 모두 만족
2026 메르세데스-벤츠 AMG GLE 쿠페,,품위있는 디자인에 380마력이 넘는 힘과 승차감은 고급세단과 비슷하네요.
2026 메르세데스-벤츠 AMG GLE 쿠페,,승차감이 좋지만 가격은 너무 비싼듯.. 주행이 너무 편해서 재미가 없음. 글거서 잠이 잘와요 ㅎㅎ 소음거의없고 실내가 넓음 뒷자리를 위한 차
2026 메르세데스-벤츠 AMG GLE 쿠페,,디자인 너무 예뻐요 감사합니다. ㄹㅎ호허ㅘㅜㅏㅝㅠㅜ퓿ㅍㅌㅇㄴㅇㅊㅎㅎ)ㅓㅏㅓ‘ㅗㅗㅍ*ㅇ&
2026 메르세데스-벤츠 AMG GLE 쿠페,,부드럽고 정숙해요. SUV의 느낌이 거의 없어요. 주행도 쭉쭉 잘 나가고 시원시원합니다. 완전 마음에 들어요!
2026 메르세데스-벤츠 AMG GLE 쿠페,,"x5 m60i, rrs p400, gle53amg 시승해보고 고민해서 선택했습니다. 싱글이라면 사실 8기통 x5m60i가 최고입니다ㅎㅎ 다만, 운전자 뿐만 아니라 승객까지 모두 배려해주는 건 이 차가 유일하다고 봅니다."
2026 메르세데스-벤츠 AMG GLE 쿠페,,"승차감 최강, 고급스러워서 강추해요~!! 다음번에도 구매할 것 같습니다"
2026 메르세데스-벤츠 AMG GLE 쿠페,,디자인 이쁘고 성능도 좋고 기어변속시 불편함은 있지만 그래도 예뻐서 봐줌
2026 메르세데스-벤츠 AMG GLE 쿠페,,연비잘나오고(고속도로 주행시 15이상) 디자인좋고 넓고 근데 골목길?승차감이 너무 통통 튀어요 배타는듯한? 이거 빼고는 최고
2026 메르세데스-벤츠 AMG GLE,,전반적으로 가성비갑 좋은 차입니다..... .................
2026 메르세데스-벤츠 AMG GLE,,패밀리카로 아주 이상적이라고 생각함. 고급스러운 외관과 닐내 인테리어 편안한 승차감 모두 만족
2026 메르세데스-벤츠 AMG GLE,,품위있는 디자인에 380마력이 넘는 힘과 승차감은 고급세단과 비슷하네요.
2026 메르세데스-벤츠 AMG GLE,,승차감이 좋지만 가격은 너무 비싼듯.. 주행이 너무 편해서 재미가 없음. 글거서 잠이 잘와요 ㅎㅎ 소음거의없고 실내가 넓음 뒷자리를 위한 차
2026 메르세데스-벤츠 AMG GLE,,디자인 너무 예뻐요 감사합니다. ㄹㅎ호허ㅘㅜㅏㅝㅠㅜ퓿ㅍㅌㅇㄴㅇㅊㅎㅎ)ㅓㅏㅓ‘ㅗㅗㅍ*ㅇ&
2026 메르세데스-벤츠 AMG GLE,,부드럽고 정숙해요. SUV의 느낌이 거의 없어요. 주행도 쭉쭉 잘 나가고 시원시원합니다. 완전 마음에 들어요!
2026 메르세데스-벤츠 AMG GLE,,"x5 m60i, rrs p400, gle53amg 시승해보고 고민해서 선택했습니다. 싱글이라면 사실 8기통 x5m60i가 최고입니다ㅎㅎ 다만, 운전자 뿐만 아니라 승객까지 모두 배려해주는 건 이 차가 유일하다고 봅니다."
2026 메르세데스-벤츠 AMG GLE,,"승차감 최강, 고급스러워서 강추해요~!! 다음번에도 구매할 것 같습니다"
2026 메르세데스-벤츠 AMG GLE,,디자인 이쁘고 성능도 좋고 기어변속시 불편함은 있지만 그래도 예뻐서 봐줌
2026 메르세데스-벤츠 AMG GLE,,연비잘나오고(고속도로 주행시 15이상) 디자인좋고 넓고 근데 골목길?승차감이 너무 통통 튀어요 배타는듯한? 이거 빼고는 최고
2026 BMW Z4,,로드스터 타보니 만족합니다. 거주성은 기대도 않했지만 역시나 좁아서 적응기간 한달이상걸렸네요. 덕분에 자꾸 차뚜껑을 열게되더군요.
2026 BMW Z4,,공도에서 죽여주는 B58 정답이라고 말하는 ZF8단 유려한 디자인에 접근이 쉬워진 주행 감각과 승차감 주행이면 주행 감성이면감성 하체품질 뭐하나 빠지지 않는데 이가격 단종은 아프지만 마지막까지 로드스터라는 장르를 놓지않아서 감사한 차량 땡큐 비엠따블유 ㅠ
2026 BMW Z4,,bmw에서 이가격에 이런차 만족합니다 일상 생활에 퍼스트카로는 조금 아쉽습니다
2026 BMW Z4,,첫 스포츠카로 부족함 없음. 컴포트 주행 시 연비 12. 디자인도 실물깡패
2026 BMW Z4,,컵홀더 위치선정 미쳤구 확실히 gt성향 느낌임... 와인딩 터거나 민첩한 움직임에는 안맞는 느낌
2026 BMW Z4,,"1억으로 살 수 있는 로드스터 중 제일 좋습니다. 힘도 부족함 없고, 오픈카의 낭만은 두 말 할 것 없죠. 연비도 꽤나 좋아요. 고속에서 18이상 나와주고, 시내에서도 10은 나오네요."
2026 BMW Z4,,대한민국 도로 환경 상 고속 주행을 할 수 없어서 M40i 까지는 필요 없다고 생각합니다. 20i로도 차량 자체가 가볍고 FMR 구조로 밸런스가 좋아서 시내에서 적당히 달리면서 타기엔 좋다고 생각합니다.
2026 BMW Z4,,"가격대비 겉멋, 주행성능, 연비 굉장히 좋음 로드스터라 실용성 떨어지는건 어쩔수없는거같고 특히나 코너에서의 성능 발군임"
2026 BMW Z4,,스포츠카 입문으로 정말 좋은 차에요 디자인도 그렇고 그만큼 귀엽고 애착이 가네요
2026 BMW Z4,,오픈에어링을 위한 패션카로 정말좋은 차량입니다 속도 욕심없이 가볍게 드라이브하는용도로 너무 좋습니다
2026 BMW X7,,아빠들의 로망카 Best 1순위라고 생각.…..…………😄😄😄😄😄😄😄😄😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍
2026 BMW X7,,타고 다닐만 합니다. 아니 좋아요~ 주행성능 제동능력 코너링 전체적으로 안정~ 매우 만족하고 탑니다.
2026 BMW X7,,이만한 차가 있을까요? 너무 편하고 연비가 최고에요! 가족들도 너무 좋아해요
2026 BMW X7,,미국조립빼고 흠잡을때가 없어요.........................!
2026 BMW X7,,명불허전 대배기랑에서 나오는 충분한 출력으로 편안한 운전이가능합니다 8기통의 우렁찬 엔진음이 없다는건 좀 이쉽네요
2026 BMW X7,,모든 면에서 완벽한 차 디자인도 좋고 디젤이라 연비까지 완벽합니다. 아빠들의 드림카라로 할만합니다.
2026 BMW X7,,페이스리프트 x7은 디자인이 과해서 변경되기 전에 신차 구입해서 지금까지 잘 타고 다닙니다. 가성비 좋고 잘 나가는 편 입니다.
2026 BMW X7,,"차가 크지만 핸들링 또는 주행이 아주 좋음. 차가 크니깐 땡크같음 차가 넓으니깐 친구, 부모님 태우기 좋음 우리가 따지는 방지턱 승차감 suv비교 기준 좋음"
2026 BMW X7,,"쿼드터보디젤이라는 점이 궁금함을 자극하고 주행질감과 부드러운 변속, 가속성능에서 bmw 엔지니어들의 역량이 잘 녹아있음을 느낄 수 있습니다. 컴포트모드에서 롤링은 다소 아쉽지만 스포츠 모드는 충분히 안정감을 주며 특히 후륜조향이 만족스럽습니다. 실내 수납이 부족한 점은 아쉽지만 거주성과 편의성, 그리고 충분히 고급스러운 느낌을 주는 실내는 가족을 태우든 지인을 태우든 부족함 없다는 느낌을 줍니다. 실연비는 도심 6~8, 고속 12~14정도 나오고 한 번 주유하면 700km 이상은 주유하지 않아도 된다는 점이 편하고 든든합니다. 지향점이 펀카/경주가 아닌 영역이라면 많은 니즈를 든든하게 채워주는 부족함 없는 차량이라 생각됩니다."
2026 BMW X7,,그냥 이 급에 최고의 가성비. 가족 패밀리카로는 이게 현실적 직장인들의 드림카라고 생각합니다. 정말 추천해요
2026 BMW X6 M,,연비 말고는 흠 잡을 대 없는 완벽 그 잡채!!! 육중한 몸으로 날렵하게 움직이는 완벽한 주행 성능
2026 BMW X6 M,,"생각이상으로 승차감 괜찮음 , 패밀리카용도로 카시트장착해사 사용합니다 연비는 생각했던대로이고 출력은 생각이상으로 잘나갑니다 가성비 매우 우수한차인듯합니다"
2026 BMW X6 M,,차는완벽헌데 가성비없음 굿입니다 워런티가많이부족합니다. 그리고엣지 포인트확실거 부탁해요
2026 BMW X6 M,,준나 잘나가요 잘나가고 진짜잘나감 근데 그게끝입니다 여러분 이돈이면 그냥 저금하세요
2026 BMW X6 M,,가격대비 성능은 그 어떤차도 따라올수 없음 엠의 성능은 진짜 최고라고 생각 합니다
2026 BMW X6 M,,이차를 살 정도면 많이 알아보고 이미 마음은 정하신거고 (저와같이) 대략 느낀점은 아래와 같습니다~! 가성비 & 주행성능: 가성비라는 말은 웃기지만 동급 대비 성능 우위는 확실하다고 느낍니다.(다들 알아보셨죠?) 주행능력은 카x우 나 오토x 보시면 아실꺼라 생각합니다. 품질 & 디자인 : 흔히들 여자 입김이 들어가면 벤츠 남자라면 벰이라고 하지요.. 실물 디자인 압도적으로 멋있습니다… 실내외 품질 약간 미국갬성이 있습니다 연비 & 거주성 : 연비는 잘 해봐야 8-10 이차는 연비 신경 쓰고 탈 차는 아니라고 생각하시는거에 동의 하실꺼라 생각합니다. 거주성이 호불호인데… x6은 1열을 위한 차 입니다. 뒷좌석 생각 하면 다른차 사는게 맞지만 키182인 제가 앉아도 불편하진 않습니다~! 종합 : 차를 계속 운전하고 싶게 만든 괴물같이 재미있는 차입니다… 추가로 빨간버튼이 두개 있는데 하나는 평소에 심심할때 누르고 다른 하나는 뒤에 빨간차나 노란차 따라오면 누루시면 됩니다
2026 BMW X6 M,,"우르스, 카이엔터보, RS Q8 중 우르스 보단 가성비 승. 카이엔터보 도단 가성비 디자인 승 RS Q8 보단 모든 면에 승"
2026 BMW X6 M,,"마력과 토크가 엄청나지만 비엠의 뛰어난 하체와 미션 성능은 언급할 필요거 없이 훌륭하며, 덩치가 커도 뛰어난 핸들링 안정감과 고출력의 시원한 주행감은 차의 덩치와 무게를 잊게합니다. 타 suv보다 낮게 설정 가능한 시트 포지션은 운전내내 안정감을 주는데 큰 장점이 됩니다……….또한 탄탄하면서 거북목 각도까지 미세하게 조절 가능한 최고급 시트는 장거리 운행시 피로도가 현저히 낮으며 실내 가죽 질감또한 너무 좋습니다. 60~100 정도의 저속으로 고속국도-시내주행을 살살 한다면 편안함 또한 만족하기에 데일리카로 충분합니다. 엠서스팬션(코일일체형)은 시종일관 일정한 충격 감쇠력을 단단하면서 불쾌한 진동은 적당히 걸러주는 느낌이 차가 탄탄한데도 편안한 느낌이라 장거리 주행에 스트레스가 거의 없기에 데일리 패밀리카로도 충분합니다. 괴물같은 타이어 폭으로 엄청난 그립을 느끼게 해주며, suv 는 불안할거라는 편견은 가볍게 깨버리는 요상하면서 시원 막강한 스포츠카+든든한 탱크의 느낌입니다"
2026 BMW X6,,진짜 운전자를 위한 장점만 있는 단점 없는 x6 뒷좌석 신경 안쓰는 사람이라면 강추
2026 BMW X6,,"25년식 LCI P2 에어서스 + 마일드하이브리드 모델, 승차감 연비도 개선되어 데일리 카로는 최고가 아닐까"
2026 BMW X6,,디자인은 전세계 차종 중 최고! 구지 M 구입 안해도 주핸성능 원탑!!!!
2026 BMW X6,,"디자인으로 끝나는 차, 디자인 보고 맘에 들어 계약후 3년가량 탔는데 너무 재밌고 타면서 기분이 좋았던 차량입니다. 연비 보고 타는 차량은 아니라서 연비는 그리 좋진 않습니다. 다 좋은데 실내 공간이 좁다는게... 아이 한명 낳고 보니 큰유모차 한대 넣고 여행짐 넣을라면 힘듭니다.. 뒷열도 와이프가 힘들어 합니다. 혼자 타시거나 세컨카 있으신 분들이 재미있게 타면 좋을차량.. 가족들을 위해 7로 넘어갑니다...."
2026 BMW X6,,"솔직히 말하면 금액대비 정말 가성비좋고 뒷자석 공간도 저는 3시리즈,5시리즈,e클순으로 넘어와서 그런지 넓다고 생각합니다.가속력 좋고 생각이상으로 연비 좋고 승차감도 x5가 더 좋다고 유툽에서는 봣지만 못타본 저로선 진심 승차감 좋아요!"
2026 BMW X6,,누가봐도 멋진 디자인 운동성능 모두 만족스러운 차량입니다 꿈에만 그리던 드림카인데 막상 타고보니 더 좋은 차들이 보이는것같아요 ㅎㅎ
2026 BMW X6,,멋진 디자인에 연비효율도 훌륭한 멋진 드림카입니다. 가격대비 성능은 완전 만족하고 아직 초기라 고장없이 오래탓으면 하는 바램입니다.
2026 BMW X6,,쿠페 디자인으로 타 차량에 비해 좌석은 조금 불편하고 그외 전부 마음에 듭니다~
2026 BMW X6,,덩치는 크지만 날렵한 근육돼지 자체 피지컬과 테크놀로지아로 인한 엄청난 주행성능 2.3톤이라는 무게가 느껴지지 않을 정도 이 큰 덩치가 유턴을 e클래스 보다 쉽게하게 도와주는 후륜조향 까지 가성비 최고의 suv쿠페
2026 BMW X6,,"전반적으로 만족하나 쿠페형에서 오는 답답한 시야각 suv치고 시야각이 매우 나쁩니다. 미국생산으로 바뀌며 조립품질 만듬새가 예전 bmw보다 많이 떨어지며. 시내주행 저속주행시 zf미션의 뒤에서 잡아끄는듯한 불쾌감, 그외 디자인, 고속주행 등은 나무랄데없습니다. 특히나 여러소유 차량들중 유독 bmw를 타고나가면 하위차선 도로흐름 맞춰 주행중인대도 난대없이 나타나 똥침을 하는 차량들이 많습니다. 부디 도로에서는 타인피해안주는 안전운전을 하시길 바랍니다."
2026 BMW X5 M,,가나다라마 바사아자 카카구우눝 륜 뉴류뎌조유유나비미닝 츛 어어류러더쥰ㄹ
2026 BMW X5 M,,"동급 출력 차량중에 가성비대비 최고의 퍼포먼스. 약 630마력의 힘이 몸으로 느껴집니다. 단, 연비는 여타 고출력차량처럼 어쩔수 없음."
2026 BMW X5 M,,말이 필요없는 차 달리도 싶은차 아쉬운 연비는 고속주행으로 날려버려~~~
2026 BMW X5 M,,"가성비 최고의 패밀리카^^ 달리기도 최고, 공간활용도 최고, 밟는족족 운전할 맛 납니다"
2026 BMW X5 M,,차에 타고있는 모든 순간이 흥미로운 멋진 차! 연비는 서울도심 기준 3킬로대! 고속도로 정속 순항 하면 10킬로까지 가능!
2026 BMW X5 M,,3인 가족 패밀리카로 사용중인데 만족합니다. 다만 운전자는 만족스럽지만 뒷자리 동승객은 호불호가 갈릴 수 있습니다.
2026 BMW X5 M,,"운전자 재미있다 동승자, 뒤자석 호불호가 있다 에어서스, 리어 조향 없는건 조금 아쉽다. 배기음 부족한 느낌이 든다. 연비 시내주행 5키로, 고속도로 10키로 나온다. 주유소 자주가야한다. ^^ 대체로 만족한다."
2026 BMW X5,,"패밀리카의 정답 SUV의 교과서 에어서스가 있어서 SUV임에도 정숙하고 그렇지만 힘이 넘치는 매력적인 친구입니다 부부 둘이 재밌게 타기에도 좋았고 아기가 태어나니 안전하고 조용한, 그러면서도 힘이 센 정말 완벽한 차에요."
2026 BMW X5,,"생각보다 디자인, 연비, 성능 등 월등합니다. 다음에 구입해도 또 비엠 살듯요"
2026 BMW X5,,동급으로 비교되는 여러 차량을 시승 후 최종적으로 X5를 선택했습니다. 한마디로 동급 최강의 주행성능을 보여줍니다.
2026 BMW X5,,전반적으로 모두 만족하는 차량. 이정도 성능이면 이정도 가격이 이해가 되는 차량임
2026 BMW X5,,"가격이 다소 많이 오른 감이 있지만, 전체적으로 모든 면에서 매우 훌륭한 차입니다. 비슷한 가격 대의 SUV 중에서는 비교 대상이 없는 최고의 차라고 생각합니다."
2026 BMW X5,,차는 정말 좋음 덩치에 비해 시내 주행 연비는 베리 굿 다만 고속 주행시 연비는 아쉬움 가격대비 국내차량에 비해 실내 옵션이 조금 부족함
2026 BMW X5,,가격 대비 매력있는 차량이라고 생긱됨. 가족과함께 즐거운 드라이빙을 할수있어서 좋음.
2026 BMW X5,,"Excellence. 정숙성, 주행질감, 실용성 등 이만하면 좋습니다."
2026 BMW X5,,말해모해! 내외관 디자인부터 주행성능까지 아주 만족입니다. 이 덩치로 이렇게 나간다고? 우와! 우와!
2026 BMW X5,,"더 이상의 차가 없다. 더 이상의 차는 의미가 없다. 주행감, 성능, 플러그인 하이브리드의 효율성, 디자인, 완벽한 기능..가슴 벅찬 차다."
2026 BMW X3,,"주행성능, 연비, 편의사항, 디자인 모두 만족 가성비는 절대 좋다고 보기 어려워요 ㅎㅎ"
2026 BMW X3,,만족 대만족합니다 주행성능이 정말 마음에 들어요-------------------
2026 BMW X3,,연비가 기대보다 좀... 외형은 엠비언트 빼고는 그 전 모델이 더 이쁨
2026 BMW X3,,최신 현대 기아 제네시스까지 전부 타봤지만 그동안 bmw를 타지 않은 시간이 아깝습니다. 차량의 완성도는 뛰어나고 가격을 최대한 높이지 않기 위해 실내 마감재에서 원가절감을 한 부분은 최선은 아니겠지만 자동차의 본질에 대한 품질은 여전히 프리미엄답다고 생각합니다. 실내의 마감 및 옵션 사양이 중요하다면 국산 브랜드를 추천드리고 운행 거리가 많으신 분들은 무조건 추천드립니다. 주행 퀄리티가 차원이 다릅니다.
2026 BMW X3,,정숙성과 기능성에서 앞선차량이라 생각이들고 실내디자인의 미래성을 볼수있는차량인거 같아요
2026 BMW X3,,딱한마디로 끝낸다~ 펀 드라이빙 할 만하다~ 단~~ 150km 이상 속도는 하지마라~
2026 BMW X3,,"약 6개월, 1만키로 운행결과 대체적으로 아주 만족스럽습니다. SUV는 처음이라 적응적인 부문을 제외하면 주행에 있어서는 완벽에 가깝지만 일부 편의사항과 내부 소재에 대한 아쉬움은 아주 조금 있습니다."
2026 BMW X3,,좋네요 추천할만합니다 앞으로 나올차들도 기대가 됩니다 능력만 된다면 더좋은거 사고싶내요
2026 BMW X3,,연비 좋고 자동주차 티맵등 모든 부분에서 활용성 좋읍니다 X5 S Class Audi owner 였지만 신형 X3 아주 강추입니다
2026 BMW X3,,저속 단거리 운전만 하면 생각보다 연비가 더 안나와서 좀 애매합니다. 그치만 장거리 고속 운행을 하면 연비 주행 다 좋아집니다.
2026 BMW X2,,밟으면 잘 나가고 잘 멈추고 연비도 적당하고 소음도 별로 없고 나름 괜찮은 것 같아요.
2026 BMW X2,,주행성능은 전반적으로 좋습니다~ 고속도로연비도 꽤잘나오는 편이구요~ 차크기는 작은편이긴하지만 2세대오면서 많이커져서 실내도 X4랑 비슷??하다고 하시는분들고있더라구요~(전X4 안타봐서 잘모르겠십니다) 디자인은 정말최곱니다!! 다들 볼때마다 엄청 이쁘다고 말해주십니다!! 가격은 뭐 그돈씨 나오지만 디자인하나보고 산거라 너무 만족합니다!!
2026 BMW M5 투어링,,클린봇이 부적절한 표현을 감지한 댓글입니다.
2026 BMW M5 투어링,,그럭저럭 좋은차 같습니당. 솔직히 무거운거 크게 느끼지는 못해요 ㅋㅋㅋ
2026 BMW M5 투어링,,"가속력, 승차감, 연비, 거주성, 정숙성, 오디오까지 다 잡은 완벽한 올라운더!! 가격도 이 정도 성능이면 완전 가성비! 👍"
2026 BMW M5 투어링,,역시 드림카 답네요 시내에선 조용하고 부드러운 전기차로 시외에선 넘사벽 마력과 토크의 스포츠카로 다양한 주행이 가능한 만능차 입니다
2026 BMW M5 투어링,,PHEV가 되면서 정말 최고의 데일리 스포츠 슈퍼세단이네요. 무게 생각마시고 타보시면 매우 만족할거에요.
2026 BMW 8시리즈 그란쿠페,,가성비 최고의 자동차! 연비 빼고 모든면에서 만족하게 만드는 최고의 자동차!
2026 BMW 8시리즈 그란쿠페,,"이 가격대 대체 불가 최고의 차입니다 :) 이렇게 편한 승차감과 고급스러움을 가졌지만 스포츠카급의 성능에, 이렇게 크고 긴 차체를 가졌으면서도 마치 3시리즈와 같이 편한 거동성을 가졌고, BMW 본연의 디자인과 최고급 소재와 스피커의 실내 마감, ID8 사용했을 때의 불편함을 잊게해주는 편리한 물리버튼들까지. 무엇보다도 땅에 네 발이 착 달라붙어 코너 탈출하는 안정감이 예술입니다ㅎㅎ 연비는 다른 8기통들도 그렇다는 점과 연비 생각하고 타는 차 아닌 점을 감안하더라도 시내에서는 과할 정도로 안나오구요(3~4대), 고속에서는 생각보다 잘나옵니다(9~12대). 따라서 3.5점 주었구요, 쿠페형 디자인이라 뒤로 빠지는 디자인과 2열 가운데 조작 인터페이스로 인해 2열 헤드룸 부족과 실제로는 4인승인 점을 고려하여 거주성 4.5점, 그외는 풀 5점 드립니다~"
2026 BMW 8시리즈 그란쿠페,,돈 있으면 왜 안삼 마지막 순수 8기통 빨리 사세요 강추 강추강추강추강추강추
2026 BMW 8시리즈 그란쿠페,,이 직전 차가 w213 e300 이었음. 연비는 4400cc 임에도 훌륭한편. 고속도로 클루징 구간에선 12이상 나오고 시내 막힌 도로 5.x 적당히 신호걸리는 안막히는 시내 구간 8.x정도. 에코프로모드 연비좋음. 묵직한것이 승차감 좋음. 앞범퍼 긁는다고 말이 많아서 방지턱 살살 넘으니 괜찮음. 외관 매우 마음에 듬. 오디오 다이아몬드 B&W최상 !! 가속력을 느낄 즈음엔 이미 고속으로 달리고 있어 가속감 느낄 시간이 너무 짧음. 고급차 몰면서 칼질은 금물!! 악셀 5-10% 정도만 밟아도 시내주행에 문제 없음. 근데 트렁크 공간 작고 실내 수납장 적음. 이게 제일 큰 단점임. 잔고장은 어떨지 차후 올리겠음. 이 차는 내 마지막 내연기관이라 생각하고 소장각으로 구입했음. 요즘 차들 잔고장많다는데 과연 어떨지…. n63tu3 이 엔진은 10년 이상에 걸쳐 3번에 걸쳐 오류 다 개선한 엔진인데 초창기오리지날 n63엔진의 저질 내구성으로 실제보다 저평가 된 엔진이라함
2026 BMW 8시리즈 그란쿠페,,연비빼고 다 맘에듭니다 최고예요 뭘 얼마나 적어야하냐 몇자이상 적으라고 해야지 40자 이상 적으시요
2026 BMW 8시리즈 그란쿠페,,1억초반대에 8기통 차를 갖는다는 것은 대단한 행운이다. 아울러 승차감까지 좋은이차에 대단히 만족한다.
2026 BMW 8시리즈 그란쿠페,,전반적으로 디자인 성능 대비 가격이 저렴? 하다고 할수있고 배기음도 그냥 만족할만하네요.
2026 BMW 8시리즈 그란쿠페,,외관 디자인은 끝내줌 실내는 구형틱함 퍼포먼스 장난 아니고 이거리서 이걸 선다고? 할정도로 브레이크 성능좋음 배기음도 만족스러움 다만 연비는 포기해야함 스포츠 플러스기준 100km정도 쏘고다니면 7정도나오고 시속100키노로 다니면 10까지나옴 고속주행은 보통 8~9정도 나오고 시내는 그냥 답이없음 3~4 생각해야함
2026 BMW 8시리즈 그란쿠페,,차량 이쁘고 정말 좋습니다 디젤 말고 휘발유갈걸 하고 조금은 후회 됩니다
2026 BMW 8시리즈 그란쿠페,,8기통 중에 가성비는 850이 최고입니다. 경쟁차종 중에 대적할만한차가 없죠
2025 테슬라 모델 3,,"첫 전기차로는 손색없습니다. 다만, 하루 빨리 fsd를 사용할 수 있기를 바랄 뿐입니다."
2025 테슬라 모델 3,,"전체적으로 만족합니다. 안정감 있는 주행, 전혀 좁지 않은 거주성, 그리고 좋은 전비가 만족감을 주네요. 패밀리카로도 큰 손색이 없습니다. SUV를 타다와서 그런지 트렁크가 좀 좁다는 느낌이 드는것만 빼면."
2025 테슬라 모델 3,,달리는 전자레인지 꾸준한 업뎃은 너무 좋음 뒷자리는 지옥 누구 태우기 미안함
2025 테슬라 모델 3,,굿잡 씨브반읍ㅁ라ㅏㄹㅇ하라라하랗ㅇ날흐ㅠㅍ츠ㅠㅊ프ㅠㅇ랑라ㅠㅡㅇㄹ흐ㅠㅇ르ㅠㅏ으류
2025 테슬라 모델 3,,다좋은데 시트가조금 불편함…나머지는 개쩔음 ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ
2025 테슬라 모델 3,,풀충전시 450킬로 가능거리나와주네요. RWD라도 제로백 6.1초로 시원하게 달려주고 하이랜드부터 승차감 개선되었고 전기차만의 조용함까지 더해서 훌륭합니다. 2열공간도 생각보다 넓어요 레그룸은 충분한편..단 3명보다는 2명앉는걸 추천
2025 테슬라 모델 3,,주행거리도 좋고 가격대비 성능도 너무 좋습니다. 승차감도 많이 개선되어서 예전과는 확실히 다릅니다.
2025 테슬라 모델 3,,"내가 여태껏 타본 차중에 제일이네요. 너무 늦게 입문한걸 후회할뿐입니다. 전기차의매력, 테슬라의 매력, 모델3의 매력"
2025 테슬라 모델 3,,"이제 다시는 내연기관 차를 돈주고 사지않겠음!!!! 이전차가 익스플로러, 제타였는데 품질은 뭐...거기서 거기인거같음. 모델 X가 이제 슬슬 눈에 들어옵니다....."
2025 테슬라 모델 3,,예쁜 디자인 좀 딱딱한 카트느낌이 나서 호불호가 있겠으나 전 매우 재미나게 타고 다닙니다~
